time; pid; rtt; vtt 
2024-06-11 13:11:25,486; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,490; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,494; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,498; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,501; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,505; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,509; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,513; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,516; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,520; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,524; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,528; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,531; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,535; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,539; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,543; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,547; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,551; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,555; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,564; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,572; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,579; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,584; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,594; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,602; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,609; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,615; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,621; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,625; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,630; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,634; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,638; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,642; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,646; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,650; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,656; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,660; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,665; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,670; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,674; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,679; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,688; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,696; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,702; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,708; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,714; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,719; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,723; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,727; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,731; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,735; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,739; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,743; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,747; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,751; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,755; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,759; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,763; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,767; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,771; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,775; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,779; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,783; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,787; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,791; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,795; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,798; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,802; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,806; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,811; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,818; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,827; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,834; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,841; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,846; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,855; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,862; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,868; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,873; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,878; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,883; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,889; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,894; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,903; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,910; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,916; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,922; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,926; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,931; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,935; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,939; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,943; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,947; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,951; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,957; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,963; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,967; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,973; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,979; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,983; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,988; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:25,992; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:26,000; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:26,008; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:26,014; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:26,019; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:26,024; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:26,029; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:26,033; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:26,037; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:26,042; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:26,046; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:26,051; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:26,056; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:26,060; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:26,064; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:26,068; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:26,072; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:26,076; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:26,080; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:26,084; 38804; 1250648064.00; 4825387008.00
2024-06-11 13:11:26,088; 38804; 1250918400.00; 4825387008.00
2024-06-11 13:11:26,092; 38804; 1250918400.00; 4825387008.00
2024-06-11 13:11:26,100; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,108; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,114; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,121; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,127; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,132; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,151; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,158; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,165; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,170; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,175; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,184; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,192; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,197; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,202; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,210; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,217; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,224; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,228; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,236; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,243; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,250; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,255; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,260; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,265; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,269; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,273; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,278; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,286; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,294; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,300; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,305; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,310; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,315; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,319; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,323; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,327; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,331; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,336; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,340; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,343; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,347; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,351; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,355; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,359; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,364; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,370; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,375; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,380; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,385; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,394; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,402; 38804; 1251188736.00; 4825387008.00
2024-06-11 13:11:26,408; 38804; 1251459072.00; 4825387008.00
2024-06-11 13:11:26,414; 38804; 1251459072.00; 4825387008.00
2024-06-11 13:11:26,422; 38804; 1251729408.00; 4825387008.00
2024-06-11 13:11:26,426; 38804; 1251729408.00; 4825387008.00
2024-06-11 13:11:26,431; 38804; 1251729408.00; 4825387008.00
2024-06-11 13:11:26,437; 38804; 1251729408.00; 4825387008.00
2024-06-11 13:11:26,441; 38804; 1251729408.00; 4825387008.00
2024-06-11 13:11:26,446; 38804; 1251729408.00; 4825387008.00
2024-06-11 13:11:26,450; 38804; 1251729408.00; 4825387008.00
2024-06-11 13:11:26,455; 38804; 1251729408.00; 4825387008.00
2024-06-11 13:11:26,459; 38804; 1251729408.00; 4825387008.00
2024-06-11 13:11:26,464; 38804; 1251729408.00; 4825387008.00
2024-06-11 13:11:26,468; 38804; 1251729408.00; 4825387008.00
2024-06-11 13:11:26,473; 38804; 1251729408.00; 4825387008.00
2024-06-11 13:11:26,478; 38804; 1251729408.00; 4825387008.00
2024-06-11 13:11:26,484; 38804; 1251729408.00; 4825387008.00
2024-06-11 13:11:26,489; 38804; 1251729408.00; 4825387008.00
2024-06-11 13:11:26,493; 38804; 1251729408.00; 4825387008.00
2024-06-11 13:11:26,497; 38804; 1251729408.00; 4825387008.00
2024-06-11 13:11:26,502; 38804; 1251729408.00; 4825387008.00
2024-06-11 13:11:26,508; 38804; 1251729408.00; 4825387008.00
2024-06-11 13:11:26,514; 38804; 1251999744.00; 4825387008.00
2024-06-11 13:11:26,519; 38804; 1251999744.00; 4825387008.00
2024-06-11 13:11:26,524; 38804; 1251999744.00; 4825387008.00
2024-06-11 13:11:26,528; 38804; 1251999744.00; 4825387008.00
2024-06-11 13:11:26,533; 38804; 1252270080.00; 4825387008.00
2024-06-11 13:11:26,538; 38804; 1252270080.00; 4825387008.00
2024-06-11 13:11:26,543; 38804; 1252270080.00; 4825387008.00
2024-06-11 13:11:26,548; 38804; 1252270080.00; 4825387008.00
2024-06-11 13:11:26,552; 38804; 1252270080.00; 4825387008.00
2024-06-11 13:11:26,557; 38804; 1252270080.00; 4825387008.00
2024-06-11 13:11:26,561; 38804; 1252270080.00; 4825387008.00
2024-06-11 13:11:26,565; 38804; 1252270080.00; 4825387008.00
2024-06-11 13:11:26,570; 38804; 1252270080.00; 4825387008.00
2024-06-11 13:11:26,574; 38804; 1252270080.00; 4825387008.00
2024-06-11 13:11:26,578; 38804; 1252270080.00; 4825387008.00
2024-06-11 13:11:26,582; 38804; 1252270080.00; 4825387008.00
2024-06-11 13:11:26,587; 38804; 1252270080.00; 4825387008.00
2024-06-11 13:11:26,592; 38804; 1252270080.00; 4825387008.00
2024-06-11 13:11:26,597; 38804; 1252270080.00; 4825387008.00
2024-06-11 13:11:26,601; 38804; 1252270080.00; 4825387008.00
2024-06-11 13:11:26,605; 38804; 1252270080.00; 4825387008.00
2024-06-11 13:11:26,609; 38804; 1252270080.00; 4825387008.00
2024-06-11 13:11:26,614; 38804; 1252270080.00; 4825387008.00
2024-06-11 13:11:26,618; 38804; 1252270080.00; 4825387008.00
2024-06-11 13:11:26,622; 38804; 1252270080.00; 4825387008.00
2024-06-11 13:11:26,626; 38804; 1252270080.00; 4825387008.00
2024-06-11 13:11:26,631; 38804; 1252270080.00; 4825387008.00
2024-06-11 13:11:26,638; 38804; 1252270080.00; 4825387008.00
2024-06-11 13:11:26,643; 38804; 1252540416.00; 4825387008.00
2024-06-11 13:11:26,648; 38804; 1252540416.00; 4825387008.00
2024-06-11 13:11:26,653; 38804; 1252540416.00; 4825387008.00
2024-06-11 13:11:26,657; 38804; 1252540416.00; 4825387008.00
2024-06-11 13:11:26,661; 38804; 1252540416.00; 4825387008.00
2024-06-11 13:11:26,666; 38804; 1252540416.00; 4825387008.00
2024-06-11 13:11:26,671; 38804; 1252540416.00; 4825387008.00
2024-06-11 13:11:26,677; 38804; 1252540416.00; 4825387008.00
2024-06-11 13:11:26,683; 38804; 1252810752.00; 4825387008.00
2024-06-11 13:11:26,689; 38804; 1252810752.00; 4825387008.00
2024-06-11 13:11:26,695; 38804; 1252810752.00; 4825387008.00
2024-06-11 13:11:26,701; 38804; 1252810752.00; 4825387008.00
2024-06-11 13:11:26,706; 38804; 1252810752.00; 4825387008.00
2024-06-11 13:11:26,710; 38804; 1252810752.00; 4825387008.00
2024-06-11 13:11:26,714; 38804; 1252810752.00; 4825387008.00
2024-06-11 13:11:26,719; 38804; 1252810752.00; 4825387008.00
2024-06-11 13:11:26,724; 38804; 1252810752.00; 4825387008.00
2024-06-11 13:11:26,729; 38804; 1252810752.00; 4825387008.00
2024-06-11 13:11:26,735; 38804; 1252810752.00; 4825387008.00
2024-06-11 13:11:26,739; 38804; 1252810752.00; 4825387008.00
2024-06-11 13:11:26,745; 38804; 1252810752.00; 4825387008.00
2024-06-11 13:11:26,750; 38804; 1252810752.00; 4825387008.00
2024-06-11 13:11:26,755; 38804; 1252810752.00; 4825387008.00
2024-06-11 13:11:26,762; 38804; 1252810752.00; 4825387008.00
2024-06-11 13:11:26,768; 38804; 1252810752.00; 4825387008.00
2024-06-11 13:11:26,774; 38804; 1252810752.00; 4825387008.00
2024-06-11 13:11:26,783; 38804; 1252810752.00; 4825387008.00
2024-06-11 13:11:26,791; 38804; 1252810752.00; 4825387008.00
2024-06-11 13:11:26,799; 38804; 1252810752.00; 4825387008.00
2024-06-11 13:11:26,805; 38804; 1253081088.00; 4825387008.00
2024-06-11 13:11:26,810; 38804; 1253081088.00; 4825387008.00
2024-06-11 13:11:26,815; 38804; 1253081088.00; 4825387008.00
2024-06-11 13:11:26,819; 38804; 1253081088.00; 4825387008.00
2024-06-11 13:11:26,824; 38804; 1253081088.00; 4825387008.00
2024-06-11 13:11:26,828; 38804; 1253081088.00; 4825387008.00
2024-06-11 13:11:26,832; 38804; 1253081088.00; 4825387008.00
2024-06-11 13:11:26,836; 38804; 1253081088.00; 4825387008.00
2024-06-11 13:11:26,840; 38804; 1253081088.00; 4825387008.00
2024-06-11 13:11:26,844; 38804; 1253081088.00; 4825387008.00
2024-06-11 13:11:26,848; 38804; 1253081088.00; 4825387008.00
2024-06-11 13:11:26,852; 38804; 1253081088.00; 4825387008.00
2024-06-11 13:11:26,856; 38804; 1253351424.00; 4825387008.00
2024-06-11 13:11:26,860; 38804; 1253351424.00; 4825387008.00
2024-06-11 13:11:26,865; 38804; 1253351424.00; 4825387008.00
2024-06-11 13:11:26,869; 38804; 1253351424.00; 4825387008.00
2024-06-11 13:11:26,874; 38804; 1253351424.00; 4825387008.00
2024-06-11 13:11:26,881; 38804; 1253351424.00; 4825387008.00
2024-06-11 13:11:26,887; 38804; 1253351424.00; 4825387008.00
2024-06-11 13:11:26,893; 38804; 1253351424.00; 4825387008.00
2024-06-11 13:11:26,898; 38804; 1253351424.00; 4825387008.00
2024-06-11 13:11:26,902; 38804; 1253351424.00; 4825387008.00
2024-06-11 13:11:26,907; 38804; 1253351424.00; 4825387008.00
2024-06-11 13:11:26,916; 38804; 1253351424.00; 4825387008.00
2024-06-11 13:11:26,926; 38804; 1253351424.00; 4825387008.00
2024-06-11 13:11:26,933; 38804; 1253351424.00; 4825387008.00
2024-06-11 13:11:26,940; 38804; 1253351424.00; 4825387008.00
2024-06-11 13:11:26,946; 38804; 1253351424.00; 4825387008.00
2024-06-11 13:11:26,951; 38804; 1253351424.00; 4825387008.00
2024-06-11 13:11:26,955; 38804; 1253351424.00; 4825387008.00
2024-06-11 13:11:26,960; 38804; 1253351424.00; 4825387008.00
2024-06-11 13:11:26,964; 38804; 1253351424.00; 4825387008.00
2024-06-11 13:11:26,969; 38804; 1253351424.00; 4825387008.00
2024-06-11 13:11:26,973; 38804; 1253351424.00; 4825387008.00
2024-06-11 13:11:26,977; 38804; 1253351424.00; 4825387008.00
2024-06-11 13:11:26,981; 38804; 1253351424.00; 4825387008.00
2024-06-11 13:11:26,990; 38804; 1253621760.00; 4825387008.00
2024-06-11 13:11:26,999; 38804; 1253621760.00; 4825387008.00
2024-06-11 13:11:27,006; 38804; 1253621760.00; 4825387008.00
2024-06-11 13:11:27,011; 38804; 1253621760.00; 4825387008.00
2024-06-11 13:11:27,017; 38804; 1253621760.00; 4825387008.00
2024-06-11 13:11:27,022; 38804; 1253621760.00; 4825387008.00
2024-06-11 13:11:27,026; 38804; 1253621760.00; 4825387008.00
2024-06-11 13:11:27,031; 38804; 1253621760.00; 4825387008.00
2024-06-11 13:11:27,035; 38804; 1253621760.00; 4825387008.00
2024-06-11 13:11:27,039; 38804; 1253621760.00; 4825387008.00
2024-06-11 13:11:27,043; 38804; 1253621760.00; 4825387008.00
2024-06-11 13:11:27,047; 38804; 1253621760.00; 4825387008.00
2024-06-11 13:11:27,051; 38804; 1253621760.00; 4825387008.00
2024-06-11 13:11:27,055; 38804; 1253621760.00; 4825387008.00
2024-06-11 13:11:27,059; 38804; 1253621760.00; 4825387008.00
2024-06-11 13:11:27,063; 38804; 1253621760.00; 4825387008.00
2024-06-11 13:11:27,067; 38804; 1253621760.00; 4825387008.00
2024-06-11 13:11:27,071; 38804; 1253621760.00; 4825387008.00
2024-06-11 13:11:27,074; 38804; 1253621760.00; 4825387008.00
2024-06-11 13:11:27,078; 38804; 1253621760.00; 4825387008.00
2024-06-11 13:11:27,082; 38804; 1253621760.00; 4825387008.00
2024-06-11 13:11:27,086; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,090; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,093; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,097; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,101; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,105; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,109; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,113; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,117; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,121; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,125; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,129; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,133; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,137; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,141; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,146; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,150; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,155; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,159; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,165; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,172; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,177; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,182; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,186; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,191; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,196; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,204; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,212; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,220; 38804; 1253892096.00; 4825387008.00
2024-06-11 13:11:27,232; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,238; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,244; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,249; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,254; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,259; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,269; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,274; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,278; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,283; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,287; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,292; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,296; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,300; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,305; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,309; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,314; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,318; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,324; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,329; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,338; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,346; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,353; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,358; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,364; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,369; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,374; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,378; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,382; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,386; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,390; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,395; 38804; 1254162432.00; 4825387008.00
2024-06-11 13:11:27,400; 38804; 1254432768.00; 4825387008.00
2024-06-11 13:11:27,404; 38804; 1254432768.00; 4825387008.00
2024-06-11 13:11:27,408; 38804; 1254432768.00; 4825387008.00
2024-06-11 13:11:27,413; 38804; 1254432768.00; 4825387008.00
2024-06-11 13:11:27,420; 38804; 1254432768.00; 4825387008.00
2024-06-11 13:11:27,426; 38804; 1254432768.00; 4825387008.00
2024-06-11 13:11:27,434; 38804; 1254432768.00; 4825387008.00
2024-06-11 13:11:27,441; 38804; 1254432768.00; 4825387008.00
2024-06-11 13:11:27,446; 38804; 1254432768.00; 4825387008.00
2024-06-11 13:11:27,452; 38804; 1254432768.00; 4825387008.00
2024-06-11 13:11:27,460; 38804; 1254432768.00; 4825387008.00
2024-06-11 13:11:27,466; 38804; 1254432768.00; 4825387008.00
2024-06-11 13:11:27,473; 38804; 1254432768.00; 4825387008.00
2024-06-11 13:11:27,479; 38804; 1254432768.00; 4825387008.00
2024-06-11 13:11:27,484; 38804; 1254432768.00; 4825387008.00
2024-06-11 13:11:27,489; 38804; 1254432768.00; 4825387008.00
2024-06-11 13:11:27,496; 38804; 1254432768.00; 4825387008.00
2024-06-11 13:11:27,500; 38804; 1254703104.00; 4825387008.00
2024-06-11 13:11:27,504; 38804; 1254703104.00; 4825387008.00
2024-06-11 13:11:27,509; 38804; 1254703104.00; 4825387008.00
2024-06-11 13:11:27,514; 38804; 1254703104.00; 4825387008.00
2024-06-11 13:11:27,519; 38804; 1254703104.00; 4825387008.00
2024-06-11 13:11:27,523; 38804; 1254703104.00; 4825387008.00
2024-06-11 13:11:27,530; 38804; 1254703104.00; 4825387008.00
2024-06-11 13:11:27,537; 38804; 1254703104.00; 4825387008.00
2024-06-11 13:11:27,542; 38804; 1254703104.00; 4825387008.00
2024-06-11 13:11:27,547; 38804; 1254703104.00; 4825387008.00
2024-06-11 13:11:27,552; 38804; 1254973440.00; 4825387008.00
